小区名称,response_id,url,板块名称,区名
海悦花园,5011000018044,https://sh.ke.com/xiaoqu/5011000018044/,打浦桥,黄浦
海华花园,5011000018043,https://sh.ke.com/xiaoqu/5011000018043/,打浦桥,黄浦
南园小区,5011000016196,https://sh.ke.com/xiaoqu/5011000016196/,打浦桥,黄浦
大同花园南区,5011000016734,https://sh.ke.com/xiaoqu/5011000016734/,打浦桥,黄浦
思南新苑,5011000018118,https://sh.ke.com/xiaoqu/5011000018118/,打浦桥,黄浦
名盛苑,5011000017580,https://sh.ke.com/xiaoqu/5011000017580/,打浦桥,黄浦
大同花园北区,5011102207753,https://sh.ke.com/xiaoqu/5011102207753/,打浦桥,黄浦
东晖花苑,5011000017229,https://sh.ke.com/xiaoqu/5011000017229/,打浦桥,黄浦
德玛公寓,5011000016409,https://sh.ke.com/xiaoqu/5011000016409/,打浦桥,黄浦
瑞金花园,5011000017081,https://sh.ke.com/xiaoqu/5011000017081/,打浦桥,黄浦
斜土新村,5011000017673,https://sh.ke.com/xiaoqu/5011000017673/,打浦桥,黄浦
东泰花苑,5011000017783,https://sh.ke.com/xiaoqu/5011000017783/,打浦桥,黄浦
瑞南新苑,5011000018340,https://sh.ke.com/xiaoqu/5011000018340/,打浦桥,黄浦
步高苑,5011000015552,https://sh.ke.com/xiaoqu/5011000015552/,打浦桥,黄浦
绿洲仕格维花园,5011000017058,https://sh.ke.com/xiaoqu/5011000017058/,打浦桥,黄浦
南园新村,5011000006235,https://sh.ke.com/xiaoqu/5011000006235/,打浦桥,黄浦
海丽花园,5011000015379,https://sh.ke.com/xiaoqu/5011000015379/,打浦桥,黄浦
瑞金二路410弄,5011000008694,https://sh.ke.com/xiaoqu/5011000008694/,打浦桥,黄浦
郁金香花苑,5011000015528,https://sh.ke.com/xiaoqu/5011000015528/,打浦桥,黄浦
瞿西新村,5011000006133,https://sh.ke.com/xiaoqu/5011000006133/,打浦桥,黄浦
扬子江家园,5011000017797,https://sh.ke.com/xiaoqu/5011000017797/,打浦桥,黄浦
打浦路339弄,5011000005696,https://sh.ke.com/xiaoqu/5011000005696/,打浦桥,黄浦
莱兴公寓,5011000017611,https://sh.ke.com/xiaoqu/5011000017611/,打浦桥,黄浦
康瞿小区,5011000012228,https://sh.ke.com/xiaoqu/5011000012228/,打浦桥,黄浦
