小区名称,response_id,url,板块名称,区名
恒阳花苑,5011000009836,https://sh.ke.com/xiaoqu/5011000009836/,鞍山,杨浦
密云小区,5011000015822,https://sh.ke.com/xiaoqu/5011000015822/,鞍山,杨浦
和平花苑,5011000017889,https://sh.ke.com/xiaoqu/5011000017889/,鞍山,杨浦
同济新村,5011000009269,https://sh.ke.com/xiaoqu/5011000009269/,鞍山,杨浦
海上海新城(公寓),5011000014882,https://sh.ke.com/xiaoqu/5011000014882/,鞍山,杨浦
鞍山四村第三小区,5012200974233196,https://sh.ke.com/xiaoqu/5012200974233196/,鞍山,杨浦
同济绿园,5011000016368,https://sh.ke.com/xiaoqu/5011000016368/,鞍山,杨浦
鞍山八村,5011000012841,https://sh.ke.com/xiaoqu/5011000012841/,鞍山,杨浦
书香公寓,5011000016725,https://sh.ke.com/xiaoqu/5011000016725/,鞍山,杨浦
鞍山三村,5011000011135,https://sh.ke.com/xiaoqu/5011000011135/,鞍山,杨浦
鞍山四村第一小区,5011000013940,https://sh.ke.com/xiaoqu/5011000013940/,鞍山,杨浦
鞍山六村,5011000013450,https://sh.ke.com/xiaoqu/5011000013450/,鞍山,杨浦
公交新村,5011000011612,https://sh.ke.com/xiaoqu/5011000011612/,鞍山,杨浦
君欣豪庭,5011000014671,https://sh.ke.com/xiaoqu/5011000014671/,鞍山,杨浦
鞍山五村,5011000014520,https://sh.ke.com/xiaoqu/5011000014520/,鞍山,杨浦
恒联新天地花园,5011000014456,https://sh.ke.com/xiaoqu/5011000014456/,鞍山,杨浦
双辽新村,5011000003210,https://sh.ke.com/xiaoqu/5011000003210/,鞍山,杨浦
鞍山四村第二小区,5012200059612586,https://sh.ke.com/xiaoqu/5012200059612586/,鞍山,杨浦
双辽支路70弄,5011000004404,https://sh.ke.com/xiaoqu/5011000004404/,鞍山,杨浦
铁岭路50弄,5011000010006,https://sh.ke.com/xiaoqu/5011000010006/,鞍山,杨浦
中通雅苑,5011000002697,https://sh.ke.com/xiaoqu/5011000002697/,鞍山,杨浦
华元豪庭,5011000004466,https://sh.ke.com/xiaoqu/5011000004466/,鞍山,杨浦
鞍山七村,5011000015792,https://sh.ke.com/xiaoqu/5011000015792/,鞍山,杨浦
大连西路40弄,5011000005549,https://sh.ke.com/xiaoqu/5011000005549/,鞍山,杨浦
大连西路4弄,5011000003313,https://sh.ke.com/xiaoqu/5011000003313/,鞍山,杨浦
同济西苑,5011000004433,https://sh.ke.com/xiaoqu/5011000004433/,鞍山,杨浦
鞍山一村,5011000012151,https://sh.ke.com/xiaoqu/5011000012151/,鞍山,杨浦
辽源三村,5011000014546,https://sh.ke.com/xiaoqu/5011000014546/,鞍山,杨浦
辽源四村,5011000004437,https://sh.ke.com/xiaoqu/5011000004437/,鞍山,杨浦
英达苑,5011000004702,https://sh.ke.com/xiaoqu/5011000004702/,鞍山,杨浦
辽源一村,5011000005192,https://sh.ke.com/xiaoqu/5011000005192/,鞍山,杨浦
冶金公寓,5011000000534,https://sh.ke.com/xiaoqu/5011000000534/,鞍山,杨浦
公安公寓,5011000017371,https://sh.ke.com/xiaoqu/5011000017371/,鞍山,杨浦
抚顺路363弄,5011000002866,https://sh.ke.com/xiaoqu/5011000002866/,鞍山,杨浦
