小区名称,response_id,url,板块名称,区名
新外滩花苑,5011000016102,https://sh.ke.com/xiaoqu/5011000016102/,北外滩,虹口
恒升半岛,5011000015554,https://sh.ke.com/xiaoqu/5011000015554/,北外滩,虹口
和泰玫瑰园,5011000017514,https://sh.ke.com/xiaoqu/5011000017514/,北外滩,虹口
白金湾府邸,5011000012424,https://sh.ke.com/xiaoqu/5011000012424/,北外滩,虹口
阳光前景,5011000017275,https://sh.ke.com/xiaoqu/5011000017275/,北外滩,虹口
外滩·豪景苑,5011000011057,https://sh.ke.com/xiaoqu/5011000011057/,北外滩,虹口
名江七星城,5011000018023,https://sh.ke.com/xiaoqu/5011000018023/,北外滩,虹口
鸿旭豪苑,5011000014533,https://sh.ke.com/xiaoqu/5011000014533/,北外滩,虹口
临江大厦,5011000015105,https://sh.ke.com/xiaoqu/5011000015105/,北外滩,虹口
久耕小区,5011000013831,https://sh.ke.com/xiaoqu/5011000013831/,北外滩,虹口
耀江国际广场(公寓),5011000017747,https://sh.ke.com/xiaoqu/5011000017747/,北外滩,虹口
白金府邸,5011000016509,https://sh.ke.com/xiaoqu/5011000016509/,北外滩,虹口
中虹明珠苑,5011000016171,https://sh.ke.com/xiaoqu/5011000016171/,北外滩,虹口
云舫小区,5011000012655,https://sh.ke.com/xiaoqu/5011000012655/,北外滩,虹口
唐山新苑,5011000012415,https://sh.ke.com/xiaoqu/5011000012415/,北外滩,虹口
馨虹苑,5011000013376,https://sh.ke.com/xiaoqu/5011000013376/,北外滩,虹口
融创外滩188,5011000020318,https://sh.ke.com/xiaoqu/5011000020318/,北外滩,虹口
宇泰公寓,5011000017513,https://sh.ke.com/xiaoqu/5011000017513/,北外滩,虹口
大众公寓,5011000002791,https://sh.ke.com/xiaoqu/5011000002791/,北外滩,虹口
宏惠花苑,5011000004328,https://sh.ke.com/xiaoqu/5011000004328/,北外滩,虹口
临潼苑,5011000011134,https://sh.ke.com/xiaoqu/5011000011134/,北外滩,虹口
海湾大厦,5011000016062,https://sh.ke.com/xiaoqu/5011000016062/,北外滩,虹口
新兴大厦,5011000014017,https://sh.ke.com/xiaoqu/5011000014017/,北外滩,虹口
长江大楼,5011000004809,https://sh.ke.com/xiaoqu/5011000004809/,北外滩,虹口
鸿旭豪苑(酒店式公寓),5011000004295,https://sh.ke.com/xiaoqu/5011000004295/,北外滩,虹口
宏惠花苑(二期),509821540057645,https://sh.ke.com/xiaoqu/509821540057645/,北外滩,虹口
家化公寓,5011000014878,https://sh.ke.com/xiaoqu/5011000014878/,北外滩,虹口
东泰大厦,5011000018231,https://sh.ke.com/xiaoqu/5011000018231/,北外滩,虹口
虹宸易居,5011000014487,https://sh.ke.com/xiaoqu/5011000014487/,北外滩,虹口
九联小区,5011000015117,https://sh.ke.com/xiaoqu/5011000015117/,北外滩,虹口
兰侨大厦,5011000009252,https://sh.ke.com/xiaoqu/5011000009252/,北外滩,虹口
前进小区,5011000009433,https://sh.ke.com/xiaoqu/5011000009433/,北外滩,虹口
景泰大楼,5011000015184,https://sh.ke.com/xiaoqu/5011000015184/,北外滩,虹口
建唐大楼,5011000010011,https://sh.ke.com/xiaoqu/5011000010011/,北外滩,虹口
保民新村,5011000004719,https://sh.ke.com/xiaoqu/5011000004719/,北外滩,虹口
昆山小区,5011000020282,https://sh.ke.com/xiaoqu/5011000020282/,北外滩,虹口
三铭小区,5011000014443,https://sh.ke.com/xiaoqu/5011000014443/,北外滩,虹口
建爱大厦,5011000010835,https://sh.ke.com/xiaoqu/5011000010835/,北外滩,虹口
沪工小区,5011000002688,https://sh.ke.com/xiaoqu/5011000002688/,北外滩,虹口
霍山大楼,5011000013774,https://sh.ke.com/xiaoqu/5011000013774/,北外滩,虹口
扬子江大厦,5011000017827,https://sh.ke.com/xiaoqu/5011000017827/,北外滩,虹口
公平大楼,5011000009651,https://sh.ke.com/xiaoqu/5011000009651/,北外滩,虹口
马厂路49弄,5011000001883,https://sh.ke.com/xiaoqu/5011000001883/,北外滩,虹口
荣胜公寓,5011000004215,https://sh.ke.com/xiaoqu/5011000004215/,北外滩,虹口
安国大楼,5011000014778,https://sh.ke.com/xiaoqu/5011000014778/,北外滩,虹口
东兴小区,5011000005228,https://sh.ke.com/xiaoqu/5011000005228/,北外滩,虹口
木材大厦,5011000003099,https://sh.ke.com/xiaoqu/5011000003099/,北外滩,虹口
旅顺路79号,5011000011966,https://sh.ke.com/xiaoqu/5011000011966/,北外滩,虹口
霍山路252弄,5016389501103987,https://sh.ke.com/xiaoqu/5016389501103987/,北外滩,虹口
榆林路93弄,5011000003340,https://sh.ke.com/xiaoqu/5011000003340/,北外滩,虹口
